"name","address","lat","lng"
"サンマルクカフェ 神保町すずらん通り店","〒101-0051  東京都千代田区神田神保町1-5-1","35.6956944","139.7593864"
"サンマルクカフェ 水道橋東口店","〒101-0061  東京都千代田区三崎町2-9-2","35.7009325","139.7549698"
"サンマルクカフェ 竹橋パレスサイドビル店","〒100-0003  東京都千代田区一ツ橋1-1-1パレスサイドビル","35.6909808","139.7567649"
"サンマルクカフェ 東京都有楽町ビル店","〒100-0006  東京都千代田区有楽町1-10-1有楽町ビルB1","35.675027","139.761712"
"サンマルクカフェ 半蔵門店","〒102-0083  東京都千代田区麹町2-7半蔵門ビル","35.6836411","139.7413724"
"サンマルクカフェ 丸の内新東京ビル店","〒100-0005  東京都千代田区丸の内3-3-1新東京ビル","35.677514","139.7624926"
"サンマルクカフェ 明治大学グローバルフロント店","〒101-0062  東京都千代田区神田駿河台2-1","35.6993857","139.7622139"
"サンマルクカフェ 銀座みゆき通り店","〒104-0061  東京都中央区銀座6-12-1第二寿ビル1F","35.669453","139.765068"
"サンマルクカフェ 小伝馬町駅前店","〒103-0001  東京都中央区日本橋小伝馬町3-8田中ビル","35.6907607","139.7781579"
"サンマルクカフェ 日本橋八重洲通り店","〒103-0027  東京都中央区日本橋3-5-15ニッセイ同和損保 日本橋本社ビル","35.679402","139.772153"
"サンマルクカフェ 晴海トリトン店","〒104-0053  東京都中央区晴海1-8-16晴海トリトン2F","35.6574706","139.7823685"
"サンマルクカフェ 赤坂外堀通り店","〒107-0052  東京都港区赤坂3-2-2日総第24ビル","35.6762635","139.7372411"
"サンマルクカフェ 慶応三田店","〒108-0014  東京都港区芝5-25-11","35.6479997","139.7456112"
"サンマルクカフェ 汐留店","〒105-0021  東京都港区東新橋1-9-1東京汐留ビルディング ペディ汐留2F","35.6630867","139.7607847"
"サンマルクカフェ 品川インターシティ店","〒108-0075  東京都港区港南2-15-2品川インターシティS＆R棟2F","35.6267899","139.74211"
"サンマルクカフェ 田町駅前店","〒108-0014  東京都港区芝5-33-1森永プラザビル別館1・2F","35.646617","139.747569"
"サンマルクカフェ 浜松町貿易センタービル店","〒105-6190  東京都港区浜松町2-4-1","35.653827","139.7558629"
"サンマルクカフェ ビックカメラ赤坂見附駅店","〒107-0052  東京都港区赤坂3-1-6","35.67710150000001","139.7366721"
"サンマルクカフェ 新宿アイランド店","〒163-1390  東京都新宿区西新宿6-5-1","35.6919843","139.6854958"
"サンマルクカフェ 新宿新南口店","〒160-0022  東京都新宿区新宿4-1-1","35.6881602","139.7026969"
"サンマルクカフェ 新宿西口駅前店","〒160-0023  東京都新宿区西新宿1-4-2141ビル2F","35.6889711","139.6980377"
"サンマルクカフェ 新宿三井ビル店","〒163-0490  東京都新宿区西新宿2-1-1新宿三井ビルB1","35.6918716","139.6938522"
"サンマルクカフェ 新宿モノリスビル店","〒160-0023  東京都新宿区西新宿2-3-1","35.6887155","139.694545"
"サンマルクカフェ 住友不動産新宿グランドタワー店","〒160-0023  東京都新宿区西新宿8-17-3住友不動産新宿グランドタワー","35.6957954","139.6903892"
"サンマルクカフェ 西武新宿ぺぺ店","〒160-0021  東京都新宿区歌舞伎町1-30-1","35.6962175","139.7001219"
"サンマルクカフェ 高田馬場店","〒169-0075  東京都新宿区高田馬場1-26-12高田馬場ビル1F","35.7129029","139.7055179"
"サンマルクカフェ 東京大久保店","〒169-0073  東京都新宿区百人町2-23-1TSTビル","35.7018072","139.6970163"
"サンマルクカフェ 西新宿メトロ店","〒160-0023  東京都新宿区西新宿1-1-2","35.6919843","139.6854958"
"サンマルクカフェ 西鉄イン新宿店","〒160-0023  東京都新宿区西新宿7-23-2","35.694437","139.6945087"
"サンマルクカフェ 四ツ谷駅前店","〒160-0004  東京都新宿区四谷1-2-4クニヤビル","35.6857656","139.7290192"
"サンマルクカフェ 千駄木店","〒113-0022  東京都文京区千駄木2-32-6レガシー千駄木","35.7246189","139.7627991"
"サンマルクカフェ 本郷三丁目メトロピア店","〒113-0033  東京都文京区本郷2-39-1","35.7066292","139.7599221"
"サンマルクカフェ 茗荷谷駅前店","〒112-0012  東京都文京区大塚1-4-10銀嶺ビル","35.7176191","139.736343"
"サンマルクカフェ 飯田橋東口店","〒102-0072  東京都千代田区飯田橋4-6-10","35.7008795","139.7470426"
"サンマルクカフェ 神田北口店","〒101-0045  東京都千代田区神田鍛冶町3-3-31鍛冶町ベストビル","35.6932124","139.770739"
"サンマルクカフェ 神田西口店","〒101-0047  東京都千代田区内神田3-12-10神田西口駅前共同ビル1F","35.69115900000001","139.770203"
"サンマルクカフェ 神田東口店","〒101-0044  東京都千代田区鍛冶町2-2-9第二登栄ビル1F","35.6915634","139.7715607"
"サンマルクカフェ 神保町すずらん通り店","〒101-0051  東京都千代田区神田神保町1-5-1","35.6956944","139.7593864"
"サンマルクカフェ 水道橋東口店","〒101-0061  東京都千代田区三崎町2-9-2","35.7009325","139.7549698"
"サンマルクカフェ 竹橋パレスサイドビル店","〒100-0003  東京都千代田区一ツ橋1-1-1パレスサイドビル","35.6909808","139.7567649"
"サンマルクカフェ 東京都有楽町ビル店","〒100-0006  東京都千代田区有楽町1-10-1有楽町ビルB1","35.675027","139.761712"
"サンマルクカフェ 半蔵門店","〒102-0083  東京都千代田区麹町2-7半蔵門ビル","35.6836411","139.7413724"
"サンマルクカフェ 丸の内新東京ビル店","〒100-0005  東京都千代田区丸の内3-3-1新東京ビル","35.677514","139.7624926"
"サンマルクカフェ 明治大学グローバルフロント店","〒101-0062  東京都千代田区神田駿河台2-1","35.6993857","139.7622139"
"サンマルクカフェ 銀座みゆき通り店","〒104-0061  東京都中央区銀座6-12-1第二寿ビル1F","35.669453","139.765068"
"サンマルクカフェ 小伝馬町駅前店","〒103-0001  東京都中央区日本橋小伝馬町3-8田中ビル","35.6907607","139.7781579"
"サンマルクカフェ 日本橋八重洲通り店","〒103-0027  東京都中央区日本橋3-5-15ニッセイ同和損保 日本橋本社ビル","35.679402","139.772153"
"サンマルクカフェ 晴海トリトン店","〒104-0053  東京都中央区晴海1-8-16晴海トリトン2F","35.6574706","139.7823685"
"サンマルクカフェ 赤坂外堀通り店","〒107-0052  東京都港区赤坂3-2-2日総第24ビル","35.6762635","139.7372411"
"サンマルクカフェ 慶応三田店","〒108-0014  東京都港区芝5-25-11","35.6479997","139.7456112"
"サンマルクカフェ 汐留店","〒105-0021  東京都港区東新橋1-9-1東京汐留ビルディング ペディ汐留2F","35.6630867","139.7607847"
"サンマルクカフェ 品川インターシティ店","〒108-0075  東京都港区港南2-15-2品川インターシティS＆R棟2F","35.6267899","139.74211"
"サンマルクカフェ 田町駅前店","〒108-0014  東京都港区芝5-33-1森永プラザビル別館1・2F","35.646617","139.747569"
"サンマルクカフェ 浜松町貿易センタービル店","〒105-6190  東京都港区浜松町2-4-1","35.653827","139.7558629"
"サンマルクカフェ ビックカメラ赤坂見附駅店","〒107-0052  東京都港区赤坂3-1-6","35.67710150000001","139.7366721"
"サンマルクカフェ 新宿アイランド店","〒163-1390  東京都新宿区西新宿6-5-1","35.6919843","139.6854958"
"サンマルクカフェ 新宿新南口店","〒160-0022  東京都新宿区新宿4-1-1","35.6881602","139.7026969"
"サンマルクカフェ 新宿西口駅前店","〒160-0023  東京都新宿区西新宿1-4-2141ビル2F","35.6889711","139.6980377"
"サンマルクカフェ 新宿三井ビル店","〒163-0490  東京都新宿区西新宿2-1-1新宿三井ビルB1","35.6918716","139.6938522"
"サンマルクカフェ 新宿モノリスビル店","〒160-0023  東京都新宿区西新宿2-3-1","35.6887155","139.694545"
"サンマルクカフェ 住友不動産新宿グランドタワー店","〒160-0023  東京都新宿区西新宿8-17-3住友不動産新宿グランドタワー","35.6957954","139.6903892"
"サンマルクカフェ 西武新宿ぺぺ店","〒160-0021  東京都新宿区歌舞伎町1-30-1","35.6962175","139.7001219"
"サンマルクカフェ 高田馬場店","〒169-0075  東京都新宿区高田馬場1-26-12高田馬場ビル1F","35.7129029","139.7055179"
"サンマルクカフェ 東京大久保店","〒169-0073  東京都新宿区百人町2-23-1TSTビル","35.7018072","139.6970163"
"サンマルクカフェ 西新宿メトロ店","〒160-0023  東京都新宿区西新宿1-1-2","35.6919843","139.6854958"
"サンマルクカフェ 西鉄イン新宿店","〒160-0023  東京都新宿区西新宿7-23-2","35.694437","139.6945087"
"サンマルクカフェ 四ツ谷駅前店","〒160-0004  東京都新宿区四谷1-2-4クニヤビル","35.6857656","139.7290192"
"サンマルクカフェ 千駄木店","〒113-0022  東京都文京区千駄木2-32-6レガシー千駄木","35.7246189","139.7627991"
"サンマルクカフェ 本郷三丁目メトロピア店","〒113-0033  東京都文京区本郷2-39-1","35.7066292","139.7599221"
"サンマルクカフェ 茗荷谷駅前店","〒112-0012  東京都文京区大塚1-4-10銀嶺ビル","35.7176191","139.736343"
"サンマルクカフェ 浅草EKIMISE店","〒111-0033  東京都台東区花川戸1-4-1","35.7120381","139.7984747"
"サンマルクカフェ 浅草橋東口店","〒111-0053  東京都台東区浅草橋1-30-12玉木ビル","35.6979696","139.7863466"
"サンマルクカフェ 浅草ROX店","〒111-0032  東京都台東区浅草1-25-15","35.7128824","139.7927613"
"サンマルクカフェ 御徒町南口店","〒110-0005  東京都台東区上野3-27-3","35.7071185","139.7741295"
"サンマルクカフェ 東京上野アブアブ前店","〒110-0005  東京都台東区上野4-5-8","35.7090822","139.7737767"
"サンマルクカフェ オリナス錦糸町店","〒130-0012  東京都墨田区太平4-1-2","35.7007196","139.8158098"
"サンマルクカフェ 両国西口店","〒130-0026  東京都墨田区両国2-19-1ザ・ホテル ベルグランデ","35.6954341","139.792188"
"サンマルクカフェ 新木場駅店","〒136-0082  東京都江東区新木場1-6りんかい線新木場駅構内","35.6459022","139.8266952"
"サンマルクカフェ ららぽーと豊洲店","〒135-0061  東京都江東区豊洲2-4-9","35.6551414","139.7927659"
"サンマルクカフェ 大崎ニューシティー店","〒141-0032  東京都品川区大崎1-6-5大崎ニューシティー","35.6200912","139.7292415"
"サンマルクカフェ スフィアタワー天王洲店","〒140-0002  東京都品川区東品川2-2-8スフィアタワー天王洲","35.6229117","139.7496405"
"サンマルクカフェ 阪急大井町ガーデン店","〒140-0014  東京都品川区大井1-50-5阪急大井町ガーデン1・2F","35.6056988","139.7341221"
"サンマルクカフェ 武蔵小山店","〒142-0062  東京都品川区小山3-25-1","35.6196602","139.7041019"
"サンマルクカフェ 目黒西口店","〒141-0021  東京都品川区上大崎2-27-1サンフェリスタ目黒","35.6341277","139.714873"
"サンマルクカフェ 目黒東口店","〒141-0021  東京都品川区上大崎2-13-38三樹ビル1F","35.6341658","139.7172471"
"サンマルクカフェ 都立大学駅前店","〒152-0031  東京都目黒区中根1-2-7第3丸八ビル","35.6178786","139.6762427"
"サンマルクカフェ アトレ大森店","〒143-0016  東京都大田区大森北1-6-16","35.5885035","139.7285568"
"サンマルクカフェ 大森山王店","〒143-0023  東京都大田区山王2-5-5オリエントビル","35.5904553","139.7280614"
"サンマルクカフェ 御嶽山店","〒145-0073  東京都大田区北嶺町11-11池田ビル","35.5856363","139.6824705"
"サンマルクカフェ 西蒲田店","〒144-0051  東京都大田区西蒲田7-65-1","35.5621623","139.7132542"
