"name","address","lat","lng"
"ルミネ川越店","埼玉県 川越市 脇田本町39-19 ルミネ川越","35.9069","139.482994"
"埼玉医科大学国際医療センター店","埼玉県 日高市 山根稲荷山1397-1 埼玉医科大学国際医療センター","35.921582","139.32334"
"カインズホーム鶴ヶ島店","埼玉県 鶴ヶ島市 三ツ木奥仲580-1","35.927019","139.39215"
"朝霞駅前店","埼玉県 朝霞市 本町2-4-18 バモスビル","35.7966849","139.599359"
"志木駅前店","埼玉県 新座市 東北2-39-1 井下田第２ビル 1F","35.822877","139.575029"
"ららぽーと富士見店","埼玉県 富士見市 山室1-1313","35.8597471","139.5483014"
"三芳パーキングエリア(下り線）店","埼玉県 入間郡 三芳町上富2218-1 三芳パーキングエリア(下り線）","35.8410267","139.5020326"
"ピオニウォーク東松山店","埼玉県 東松山市 あずま町4-3","36.0056302","139.4107368"
"なめがわ森林モール店","埼玉県 比企郡 滑川町羽尾2806－1","36.0585491","139.3705635"
"ふじみ野店","埼玉県 ふじみ野市 ふじみ野4-9-1","35.8577381","139.5164457"
"飯能ＰｅＰｅ店","埼玉県 飯能市 仲町11-21 飯能ＰｅＰｅ 2F","35.85119660000001","139.3196064"
"イオン入間店","埼玉県 入間市 上藤沢下原462 イオン入間ショッピングセンター","35.822048","139.394978"
"新所沢パルコ店","埼玉県 所沢市 緑町1-2-1 新所沢パルコ","35.8051096","139.455174"
"所沢けやき台店","埼玉県 所沢市 けやき台2-17-10","35.7969076","139.4549003"
"所沢ステーションビル店","埼玉県 所沢市 日吉町1-11 所沢ステーションビル 1F","35.7863691","139.4730189"
"所沢小手指バイパス店","埼玉県 所沢市 北野１-2-67","35.796588","139.4284638"
"アズ熊谷店","埼玉県 熊谷市 筑波2-115 熊谷駅ビルＡＺ２","36.139854","139.3902902"
"上尾二ツ宮店","埼玉県 上尾市 二ツ宮957-1","35.9813915","139.6027323"
"上里サービスエリア(上り線）店","埼玉県 児玉郡 上里町五明849-1 上里サービスエリア(上り線）","36.2561867","139.1199555"
"上里サービスエリア（下り線）店","埼玉県 児玉郡 上里町五明820 上里サービスエリア（下り線）","36.2539717","139.1203838"
"千葉中央駅店","千葉県 千葉市中央区 本千葉町15-1 ミラマーレショッピングセンターミーオ2","35.60780099999999","140.117365"
"千葉オーロラモールジュンヌ店","千葉県 千葉市中央区 新町1001 オーロラモールジュンヌ","35.6107772","140.1152236"
"千葉センシティタワー店","千葉県 千葉市中央区 新町1000 千葉センシティタワー","35.6114695","140.1133065"
"アリオ蘇我店","千葉県 千葉市中央区 川崎町52-7 アリオ蘇我","35.5882283","140.1224557"
"千葉県がんセンター店","千葉県 千葉市中央区 仁戸名町666-2 千葉県がんセンター","35.5814934","140.1624853"
"千葉美浜店","千葉県 千葉市美浜区 幸町2-20-1","35.6264819","140.0895912"
"イオン幕張店","千葉県 千葉市美浜区 ひび野1-3 イオン幕張 1F","35.6516828","140.0453998"
"湾岸幕張パーキングエリア（下り線）店","千葉県 千葉市美浜区 浜田2-102 湾岸幕張パーキングエリア（下り線）","35.6605464","140.028877"
"湾岸幕張パーキングエリア（上り線）店","千葉県 千葉市美浜区 浜田2-102 湾岸幕張パーキングエリア（上り線）","35.65973839999999","140.0283903"
"幕張ＷＢＧ店","千葉県 千葉市美浜区 中瀬2-6-1 WBG","35.6484997","140.03916"
"イオンモール幕張新都心ファミリーモール店","千葉県 千葉市美浜区 豊砂1-5 イオンモール幕張新都心ファミリーモール","35.6571095","140.0261983"
"イオンモール幕張新都心グランドモール店","千葉県 千葉市美浜区 豊砂1-1 イオンモール幕張新都心グランドモール","35.6537689","140.031482"
"千葉長沼店","千葉県 千葉市稲毛区 長沼町333-10","35.6582512","140.1190872"
"千葉若松店","千葉県 千葉市若葉区 若松町1-1","35.6393905","140.1728337"
"千葉おゆみ野店","千葉県 千葉市緑区 おゆみ野南1-1-1","35.5527985","140.1580031"
"南流山店","千葉県 流山市 木384-1","35.8320103","139.8960915"
"千葉ニュータウン店","千葉県 印西市 泉野3-1186-5","35.8045576","140.1283554"
"イオンモール千葉ニュータウン店","千葉県 印西市 中央北3-2","35.8026106","140.1111848"
"アトレ松戸店","千葉県 松戸市 松戸1181 アトレ松戸","35.7850361","139.9005287"
"プラーレ松戸店","千葉県 松戸市 松戸1149-1 プラーレ松戸","35.78381299999999","139.902422"
"ダイエーいちかわコルトンプラザ店","千葉県 市川市 鬼高1-1-1　 ニッケコルトンプラザ","35.716674","139.934985"
"シャポー船橋店","千葉県 船橋市 本町7-1-1 シャポー船橋 1F","35.7016433","139.9845349"
"ららぽーとTOKYO-BAY　北館店","千葉県 船橋市 浜町2-1-1 ららぽーとTOKYO-BAY北館１Ｆ","35.685882","139.989963"
"ららぽーとTOKYO-BAY　南館店","千葉県 船橋市 浜町2-1-1 ららぽーとTOKYO-BAY南館２Ｆ","35.6856706","139.9901567"
"西船橋メトロピア店","千葉県 船橋市 西船4-27-7 東京地下鉄東西線西船橋駅構内","35.7075271","139.9590218"
"イオンモール船橋店","千葉県 船橋市 山手1-1-8","35.7125926","139.9783872"
"新鎌ケ谷店","千葉県 鎌ケ谷市 新鎌ケ谷3-1-5","35.7747642","140.0011543"
"津田沼パルコ店","千葉県 船橋市 前原西2-18-1 津田沼パルコ Ｂ館 1F","35.6921238","140.0217071"
"ミーナ津田沼店","千葉県 習志野市 津田沼1-3-1 mina津田沼","35.6897611","140.022913"
"TSUTAYA モリシア津田沼店","千葉県 習志野市 谷津1-16-1 モリシア津田沼","35.6898479","140.0191567"
"フルルガーデン八千代店","千葉県 八千代市 村上南1-4-1 フルルガーデン八千代","35.72108","140.117698"
"イオンモール八千代緑が丘店","千葉県 八千代市 緑が丘2-1-3 イオンモール八千代緑が丘","35.7280282","140.0731666"
"柏マルイ店","千葉県 柏市 柏1-1-11 柏マルイ 2F","35.8614582","139.9708805"
"モラージュ柏店","千葉県 柏市 大山台2-3 モラージュ柏","35.882415","139.9690996"
"柏 高島屋ステーションモール店","千葉県 柏市 末広町1-1 柏高島屋ステーションモールＳ館 1F","35.8625812","139.970733"
"柏 高島屋ステーションモール 6階店","千葉県 柏市 末広町1-1 柏高島屋ステーションモールＳ館","35.862433","139.970821"
"イオンモール柏店","千葉県 柏市 豊町2-5-25 イオンモール柏","35.8517387","139.9615902"
"柏の葉 蔦屋書店","千葉県 柏市 若柴227-1","35.887795","139.9598509"
"セブンパーク　アリオ柏店","千葉県 柏市 大島田950-1 セブンパーク　アリオ柏","35.8334268","140.013182"
"浦安店","千葉県 浦安市 北栄1-15-9 寿ビル","35.6655302","139.8938133"
"アトレ新浦安店","千葉県 浦安市 入船1-1-1 アトレ新浦安","35.6498103","139.9127896"
"舞浜　イクスピアリ店","千葉県 浦安市 舞浜1-4 イクスピアリ (店舗番号169)","35.634688","139.885167"
"成田空港第２ターミナル店","千葉県 成田市 古込1-1 成田空港第２旅客ターミナルビル","35.77366","140.3884214"
"成田空港店","千葉県 成田市 三里塚御料牧場1-1 成田空港第１旅客ターミナルビル","35.76390120000001","140.3844135"
"成田空港第１ターミナル店","千葉県 成田市 三里塚御料牧場1-1 成田空港第１旅客ターミナル中央ビル","35.7642099","140.3836442"
"四街道イトーヨーカドー店","千葉県 四街道市 中央5番地 イトーヨーカドー四街道店","35.6674764","140.1653428"
"ベイシア佐倉店","千葉県 佐倉市 寺崎北6-1-2","35.7136648","140.2163566"
"酒々井プレミアム・アウトレット店","千葉県 印旛郡 酒々井町飯積2-4-1","35.714309","140.294092"
"酒々井パーキングエリア(下り線）店","千葉県 印旛郡 酒々井町墨1420-11 酒々井パーキングエリア(下り線）","35.7092355","140.2847621"
"成田ボンベルタ店","千葉県 成田市 赤坂2-1-10 ボンベルタ成田","35.7780498","140.2904833"
"イオンモール成田店","千葉県 成田市 ウイング土屋24","35.795833","140.3176162"
"ベイシア富里店","千葉県 富里市 七栄532 ベイシア富里","35.75108","140.309805"
